PlayerID,RegistrationDate,Country,Age,Platform,CampaignID,Acquisition Channel,AcquisitionScenarioID,AcquisitionScenarioName,AcquisitionScenarioType,Player Type
37455,2024-09-30,United States,45,PlayStation,13,Platform Store Feature,,,,Trader
37456,2024-09-30,Germany,34,PlayStation,8,Steam Wishlist,,,,Trader
37457,2024-09-30,Poland,52,Steam,1,Organic Search,,,,Explorer
37458,2024-09-30,Germany,38,Steam,4,Organic Search,,,,Casual
37459,2024-09-30,Germany,32,PlayStation,3,Organic Search,,,,Explorer
37460,2024-09-30,United States,30,Xbox,22,Creator/Streamer,,,,Explorer
37461,2024-09-30,South Korea,25,Steam,20,Creator/Streamer,,,,Explorer
37462,2024-09-30,United States,26,Steam,28,Paid User Acquisition,,,,Builder
37463,2024-09-30,Sweden,29,Steam,29,Paid User Acquisition,,,,Explorer
37464,2024-09-30,Netherlands,31,PlayStation,19,Creator/Streamer,,,,Hardcore
37465,2024-09-30,Netherlands,40,Steam,3,Organic Search,,,,Builder
37466,2024-09-30,Brazil,37,Xbox,2,Organic Search,,,,Trader
37467,2024-09-30,United States,27,Xbox,22,Creator/Streamer,,,,Trader
37468,2024-09-30,United States,26,Steam,12,Platform Store Feature,,,,Explorer
37469,2024-09-30,Brazil,27,Xbox,1,Organic Search,,,,Explorer
37470,2024-09-30,United Kingdom,27,Steam,23,Friend Referral,,,,Trader
37471,2024-09-30,France,22,Steam,35,Steam Wishlist,5,Deep Space Expansion,Content Expansion,Builder
37472,2024-09-30,Germany,38,Steam,35,Steam Wishlist,5,Deep Space Expansion,Content Expansion,Explorer
37473,2024-09-30,United Kingdom,29,Steam,13,Platform Store Feature,,,,Explorer
37474,2024-09-30,United States,29,Steam,4,Organic Search,,,,Hardcore
37475,2024-09-30,United Kingdom,39,Steam,17,Seasonal Sale,,,,Builder
37476,2024-09-30,United States,33,Xbox,12,Platform Store Feature,,,,Builder
37477,2024-09-30,Australia,43,Steam,8,Steam Wishlist,,,,Trader
37478,2024-09-30,Japan,22,Steam,10,Platform Store Feature,,,,Casual
37479,2024-09-30,Brazil,30,PlayStation,7,Steam Wishlist,,,,Builder
37480,2024-09-30,France,29,PlayStation,9,Steam Wishlist,,,,Builder
37481,2024-09-30,France,31,Steam,3,Organic Search,,,,Explorer
37482,2024-09-30,Spain,25,Steam,35,Steam Wishlist,5,Deep Space Expansion,Content Expansion,Builder
37483,2024-09-30,United States,30,Steam,12,Platform Store Feature,,,,Hardcore
37484,2024-09-30,Sweden,22,Xbox,17,Seasonal Sale,,,,Builder
37485,2024-09-30,Australia,33,Steam,35,Steam Wishlist,5,Deep Space Expansion,Content Expansion,Explorer
37486,2024-09-30,United States,33,Steam,4,Organic Search,,,,Casual
37487,2024-09-30,United States,22,Xbox,11,Platform Store Feature,,,,Explorer
37488,2024-09-30,United States,33,PlayStation,7,Steam Wishlist,,,,Builder
37489,2024-09-30,Netherlands,18,Steam,4,Organic Search,,,,Builder
37490,2024-09-30,Japan,37,Steam,24,Friend Referral,,,,Hardcore
37491,2024-09-30,United States,19,Steam,13,Platform Store Feature,,,,Trader
37492,2024-09-30,Australia,24,PlayStation,4,Organic Search,,,,Explorer
37493,2024-09-30,United Kingdom,22,Xbox,12,Platform Store Feature,,,,Hardcore
37494,2024-09-30,France,47,PlayStation,3,Organic Search,,,,Casual
37495,2024-09-30,United States,29,Steam,14,Seasonal Sale,,,,Explorer
37496,2024-09-30,United States,20,Steam,23,Friend Referral,,,,Builder
37497,2024-09-30,France,17,Steam,15,Seasonal Sale,,,,Builder
37498,2024-09-30,United States,21,Xbox,21,Creator/Streamer,,,,Explorer
37499,2024-09-30,Japan,49,Steam,25,Friend Referral,,,,Explorer
37500,2024-09-30,Germany,43,PlayStation,3,Organic Search,,,,Trader
37501,2024-09-30,Spain,49,Steam,4,Organic Search,,,,Hardcore
37502,2024-09-30,Canada,17,PlayStation,15,Seasonal Sale,,,,Trader
37503,2024-09-30,United States,21,PlayStation,25,Friend Referral,,,,Hardcore
37504,2024-09-30,Germany,29,Xbox,35,Steam Wishlist,5,Deep Space Expansion,Content Expansion,Casual
37505,2024-09-30,Brazil,22,Steam,1,Organic Search,,,,Trader
37506,2024-09-30,Germany,46,Steam,9,Steam Wishlist,,,,Casual
37507,2024-09-30,Australia,19,Steam,11,Platform Store Feature,,,,Casual
37508,2024-09-30,United States,27,Steam,35,Steam Wishlist,5,Deep Space Expansion,Content Expansion,Casual
37509,2024-09-30,Australia,35,Steam,6,Steam Wishlist,,,,Hardcore
37510,2024-09-30,United States,16,PlayStation,16,Seasonal Sale,,,,Trader
37511,2024-09-30,United Kingdom,34,Steam,27,Paid User Acquisition,,,,Builder
37512,2024-09-30,Brazil,23,Steam,19,Creator/Streamer,,,,Explorer
37513,2024-09-30,United States,28,Steam,17,Seasonal Sale,,,,Explorer
37514,2024-09-30,Poland,28,PlayStation,11,Platform Store Feature,,,,Hardcore
37515,2024-09-30,Germany,16,Steam,13,Platform Store Feature,,,,Casual
37516,2024-09-30,United States,30,Xbox,26,Paid User Acquisition,,,,Casual
37517,2024-09-30,France,30,Steam,12,Platform Store Feature,,,,Casual
37518,2024-09-30,Brazil,39,Steam,23,Friend Referral,,,,Explorer
37519,2024-09-30,South Korea,24,PlayStation,35,Steam Wishlist,5,Deep Space Expansion,Content Expansion,Explorer
37520,2024-09-30,United States,17,Steam,1,Organic Search,,,,Builder
37521,2024-09-30,Sweden,31,PlayStation,12,Platform Store Feature,,,,Casual
37522,2024-09-30,Spain,17,Steam,1,Organic Search,,,,Explorer
37523,2024-09-30,Poland,35,Xbox,1,Organic Search,,,,Explorer
37524,2024-09-30,Brazil,32,Steam,1,Organic Search,,,,Trader
37525,2024-09-30,Brazil,42,Steam,30,Paid User Acquisition,,,,Trader
37526,2024-09-30,United States,23,Steam,6,Steam Wishlist,,,,Casual
37527,2024-09-30,Germany,28,Steam,3,Organic Search,,,,Casual
37528,2024-09-30,Sweden,35,PlayStation,9,Steam Wishlist,,,,Casual
37529,2024-09-30,Japan,37,Steam,21,Creator/Streamer,,,,Hardcore
37530,2024-09-30,France,45,Steam,20,Creator/Streamer,,,,Builder
37531,2024-09-30,United States,28,Xbox,7,Steam Wishlist,,,,Explorer
37532,2024-09-30,Turkey,35,Steam,2,Organic Search,,,,Casual
37533,2024-09-30,South Korea,33,PlayStation,11,Platform Store Feature,,,,Trader
37534,2024-09-30,Poland,36,Steam,4,Organic Search,,,,Explorer
37535,2024-09-30,Netherlands,32,Steam,14,Seasonal Sale,,,,Explorer
37536,2024-09-30,Brazil,23,PlayStation,16,Seasonal Sale,,,,Explorer
37537,2024-09-30,Spain,39,Steam,1,Organic Search,,,,Casual
37538,2024-09-30,France,26,PlayStation,4,Organic Search,,,,Trader
37539,2024-09-30,Spain,29,Xbox,12,Platform Store Feature,,,,Explorer
37540,2024-09-30,United States,24,PlayStation,10,Platform Store Feature,,,,Casual
37541,2024-09-30,Germany,28,Xbox,13,Platform Store Feature,,,,Builder
37542,2024-09-30,Germany,21,Xbox,13,Platform Store Feature,,,,Builder
37543,2024-09-30,Sweden,39,Steam,25,Friend Referral,,,,Builder
37544,2024-09-30,Poland,33,Steam,24,Friend Referral,,,,Casual
37545,2024-09-30,Brazil,39,Xbox,12,Platform Store Feature,,,,Casual
37546,2024-09-30,Turkey,28,Steam,18,Creator/Streamer,,,,Explorer
37547,2024-09-30,Australia,22,Steam,12,Platform Store Feature,,,,Explorer
37548,2024-09-30,Spain,30,Xbox,25,Friend Referral,,,,Hardcore
37549,2024-09-30,Germany,30,Steam,2,Organic Search,,,,Builder
37550,2024-09-30,United States,25,Xbox,23,Friend Referral,,,,Casual
37551,2024-09-30,United States,31,Steam,4,Organic Search,,,,Builder
37552,2024-09-30,Japan,25,Steam,15,Seasonal Sale,,,,Hardcore
37553,2024-09-30,Canada,50,Steam,30,Paid User Acquisition,,,,Hardcore
37554,2024-09-30,Germany,38,PlayStation,25,Friend Referral,,,,Hardcore
37555,2024-09-30,Japan,18,Steam,18,Creator/Streamer,,,,Explorer
37556,2024-09-30,Brazil,28,Xbox,9,Steam Wishlist,,,,Builder
37557,2024-09-30,United States,17,PlayStation,2,Organic Search,,,,Hardcore
37558,2024-09-30,Brazil,54,PlayStation,16,Seasonal Sale,,,,Explorer
37559,2024-09-30,United States,26,Xbox,21,Creator/Streamer,,,,Casual
37560,2024-09-30,United States,23,Steam,16,Seasonal Sale,,,,Builder
37561,2024-09-30,France,25,Xbox,17,Seasonal Sale,,,,Builder
37562,2024-09-30,Japan,28,Steam,12,Platform Store Feature,,,,Explorer
37563,2024-09-30,United States,20,Steam,19,Creator/Streamer,,,,Trader
37564,2024-09-30,Brazil,43,PlayStation,16,Seasonal Sale,,,,Builder
37565,2024-09-30,Brazil,22,Xbox,1,Organic Search,,,,Explorer
37566,2024-09-30,Germany,24,Steam,17,Seasonal Sale,,,,Hardcore
37567,2024-09-30,France,21,PlayStation,15,Seasonal Sale,,,,Casual
37568,2024-09-30,Australia,19,Steam,6,Steam Wishlist,,,,Builder
37569,2024-09-30,Australia,28,PlayStation,35,Steam Wishlist,5,Deep Space Expansion,Content Expansion,Casual
37570,2024-09-30,Spain,18,Steam,5,Steam Wishlist,,,,Explorer
37571,2024-09-30,United Kingdom,24,PlayStation,35,Steam Wishlist,5,Deep Space Expansion,Content Expansion,Explorer
37572,2024-09-30,Australia,26,Steam,2,Organic Search,,,,Casual
37573,2024-09-30,Germany,18,Steam,24,Friend Referral,,,,Builder
37574,2024-09-30,United Kingdom,22,Steam,4,Organic Search,,,,Hardcore
37575,2024-09-30,Australia,26,Steam,12,Platform Store Feature,,,,Hardcore
37576,2024-09-30,Japan,32,Steam,13,Platform Store Feature,,,,Builder
37577,2024-09-30,Australia,46,Xbox,14,Seasonal Sale,,,,Hardcore
37578,2024-09-30,United States,18,Steam,21,Creator/Streamer,,,,Explorer
37579,2024-09-30,France,38,PlayStation,4,Organic Search,,,,Explorer
37580,2024-09-30,South Korea,22,Steam,28,Paid User Acquisition,,,,Hardcore
37581,2024-09-30,United States,23,Xbox,5,Steam Wishlist,,,,Casual
37582,2024-09-30,United States,23,Steam,15,Seasonal Sale,,,,Builder
37583,2024-09-30,Brazil,60,Xbox,2,Organic Search,,,,Trader
37584,2024-09-30,Australia,20,Steam,13,Platform Store Feature,,,,Hardcore
37585,2024-09-30,United States,30,Steam,1,Organic Search,,,,Explorer
37586,2024-09-30,United Kingdom,27,PlayStation,17,Seasonal Sale,,,,Builder
37587,2024-09-30,South Korea,19,Steam,27,Paid User Acquisition,,,,Trader
37588,2024-09-30,Brazil,36,Steam,6,Steam Wishlist,,,,Hardcore
37589,2024-09-30,Turkey,29,Steam,35,Steam Wishlist,5,Deep Space Expansion,Content Expansion,Casual
37590,2024-09-30,Australia,36,PlayStation,2,Organic Search,,,,Builder
37591,2024-09-30,Sweden,17,Steam,3,Organic Search,,,,Builder
37592,2024-09-30,Japan,36,Xbox,13,Platform Store Feature,,,,Builder
37593,2024-09-30,Australia,39,PlayStation,11,Platform Store Feature,,,,Trader
37594,2024-09-30,United States,21,Steam,35,Steam Wishlist,5,Deep Space Expansion,Content Expansion,Hardcore
37595,2024-09-30,United Kingdom,25,Steam,24,Friend Referral,,,,Explorer
37596,2024-09-30,Germany,44,Steam,11,Platform Store Feature,,,,Hardcore
37597,2024-09-30,Australia,22,Steam,15,Seasonal Sale,,,,Explorer
37598,2024-09-30,Germany,27,Xbox,10,Platform Store Feature,,,,Casual
37599,2024-09-30,Brazil,36,Steam,35,Steam Wishlist,5,Deep Space Expansion,Content Expansion,Builder
37600,2024-09-30,United States,23,Steam,11,Platform Store Feature,,,,Trader
37601,2024-09-30,United States,18,Steam,30,Paid User Acquisition,,,,Explorer
37602,2024-09-30,Brazil,30,Steam,15,Seasonal Sale,,,,Trader
37603,2024-09-30,United States,17,PlayStation,4,Organic Search,,,,Trader
37604,2024-09-30,Brazil,38,Xbox,2,Organic Search,,,,Hardcore
37605,2024-09-30,United States,48,Steam,2,Organic Search,,,,Hardcore
37606,2024-09-30,Poland,19,PlayStation,17,Seasonal Sale,,,,Explorer
37607,2024-09-30,United States,47,Steam,35,Steam Wishlist,5,Deep Space Expansion,Content Expansion,Explorer
37608,2024-09-30,Spain,23,PlayStation,3,Organic Search,,,,Trader
37609,2024-09-30,United Kingdom,24,Steam,11,Platform Store Feature,,,,Casual
37610,2024-09-30,United Kingdom,22,Steam,13,Platform Store Feature,,,,Explorer
37611,2024-09-30,Japan,30,Steam,3,Organic Search,,,,Casual
37612,2024-09-30,United States,24,Xbox,13,Platform Store Feature,,,,Explorer
37613,2024-09-30,France,25,Xbox,5,Steam Wishlist,,,,Explorer
37614,2024-09-30,Sweden,29,PlayStation,11,Platform Store Feature,,,,Explorer
37615,2024-09-30,Spain,19,PlayStation,5,Steam Wishlist,,,,Explorer
37616,2024-09-30,Germany,31,PlayStation,10,Platform Store Feature,,,,Trader
37617,2024-09-30,Brazil,34,Steam,7,Steam Wishlist,,,,Explorer
37618,2024-09-30,Canada,24,Steam,35,Steam Wishlist,5,Deep Space Expansion,Content Expansion,Builder
37619,2024-09-30,United States,19,Steam,12,Platform Store Feature,,,,Hardcore
37620,2024-10-01,France,24,Steam,19,Creator/Streamer,,,,Explorer
37621,2024-10-01,Japan,29,Steam,14,Seasonal Sale,,,,Casual
37622,2024-10-01,Brazil,28,Steam,6,Steam Wishlist,,,,Explorer
37623,2024-10-01,United States,28,Steam,16,Seasonal Sale,,,,Builder
37624,2024-10-01,Netherlands,50,PlayStation,24,Friend Referral,,,,Explorer
37625,2024-10-01,Brazil,30,Steam,23,Friend Referral,,,,Explorer
37626,2024-10-01,Sweden,36,Steam,7,Steam Wishlist,,,,Builder
37627,2024-10-01,South Korea,23,Xbox,8,Steam Wishlist,,,,Hardcore
37628,2024-10-01,United Kingdom,21,Steam,1,Organic Search,,,,Explorer
37629,2024-10-01,Germany,22,Steam,17,Seasonal Sale,,,,Casual
37630,2024-10-01,United States,34,Xbox,17,Seasonal Sale,,,,Explorer
37631,2024-10-01,Japan,29,Steam,9,Steam Wishlist,,,,Hardcore
37632,2024-10-01,Poland,48,Steam,4,Organic Search,,,,Trader
37633,2024-10-01,Canada,26,Steam,9,Steam Wishlist,,,,Trader
37634,2024-10-01,United States,32,Steam,9,Steam Wishlist,,,,Casual
37635,2024-10-01,France,32,Steam,3,Organic Search,,,,Explorer
37636,2024-10-01,Canada,24,Steam,9,Steam Wishlist,,,,Builder
37637,2024-10-01,United Kingdom,47,Steam,14,Seasonal Sale,,,,Explorer
37638,2024-10-01,Australia,28,Xbox,2,Organic Search,,,,Explorer
37639,2024-10-01,Brazil,28,Steam,17,Seasonal Sale,,,,Casual
37640,2024-10-01,Spain,31,Steam,3,Organic Search,,,,Builder
37641,2024-10-01,United States,26,Steam,9,Steam Wishlist,,,,Explorer
37642,2024-10-01,United States,28,PlayStation,12,Platform Store Feature,,,,Explorer
37643,2024-10-01,United Kingdom,26,Xbox,20,Creator/Streamer,,,,Trader
37644,2024-10-01,United States,20,PlayStation,6,Steam Wishlist,,,,Explorer
37645,2024-10-01,Poland,28,Steam,14,Seasonal Sale,,,,Casual
37646,2024-10-01,Netherlands,40,PlayStation,2,Organic Search,,,,Trader
37647,2024-10-01,United States,20,Steam,1,Organic Search,,,,Explorer
37648,2024-10-01,France,35,PlayStation,6,Steam Wishlist,,,,Hardcore
37649,2024-10-01,South Korea,39,Steam,27,Paid User Acquisition,,,,Explorer
37650,2024-10-01,Spain,34,Steam,14,Seasonal Sale,,,,Casual
37651,2024-10-01,Japan,22,Steam,17,Seasonal Sale,,,,Builder
37652,2024-10-01,Japan,18,Steam,3,Organic Search,,,,Casual
37653,2024-10-01,Australia,25,PlayStation,17,Seasonal Sale,,,,Hardcore
37654,2024-10-01,Germany,31,Steam,11,Platform Store Feature,,,,Explorer
37655,2024-10-01,United States,43,Steam,12,Platform Store Feature,,,,Explorer
37656,2024-10-01,Brazil,49,Steam,20,Creator/Streamer,,,,Builder
37657,2024-10-01,Brazil,27,Steam,9,Steam Wishlist,,,,Builder
37658,2024-10-01,South Korea,31,Xbox,7,Steam Wishlist,,,,Explorer
37659,2024-10-01,Germany,27,Steam,25,Friend Referral,,,,Casual
37660,2024-10-01,Japan,21,Steam,1,Organic Search,,,,Trader
37661,2024-10-01,Netherlands,20,Steam,14,Seasonal Sale,,,,Casual
37662,2024-10-01,United States,22,Steam,12,Platform Store Feature,,,,Explorer
37663,2024-10-01,Spain,26,Steam,2,Organic Search,,,,Casual
37664,2024-10-01,United States,18,Xbox,16,Seasonal Sale,,,,Explorer
37665,2024-10-01,Brazil,30,Steam,3,Organic Search,,,,Builder
37666,2024-10-01,Sweden,24,Xbox,14,Seasonal Sale,,,,Casual
37667,2024-10-01,United States,22,Steam,11,Platform Store Feature,,,,Explorer
37668,2024-10-01,France,31,PlayStation,25,Friend Referral,,,,Explorer
37669,2024-10-01,France,25,Steam,11,Platform Store Feature,,,,Explorer
37670,2024-10-01,United States,22,Steam,2,Organic Search,,,,Trader
37671,2024-10-01,United States,27,Xbox,5,Steam Wishlist,,,,Explorer
37672,2024-10-01,France,24,PlayStation,19,Creator/Streamer,,,,Builder
37673,2024-10-01,United States,39,Xbox,4,Organic Search,,,,Casual
37674,2024-10-01,United Kingdom,40,Steam,26,Paid User Acquisition,,,,Explorer
37675,2024-10-01,Brazil,36,Steam,11,Platform Store Feature,,,,Explorer
37676,2024-10-01,Sweden,40,Steam,12,Platform Store Feature,,,,Hardcore
37677,2024-10-01,United States,38,Steam,23,Friend Referral,,,,Explorer
37678,2024-10-01,United Kingdom,36,Steam,13,Platform Store Feature,,,,Hardcore
37679,2024-10-01,Netherlands,18,Steam,12,Platform Store Feature,,,,Casual
37680,2024-10-01,Germany,34,Steam,21,Creator/Streamer,,,,Explorer
37681,2024-10-01,Japan,21,PlayStation,27,Paid User Acquisition,,,,Hardcore
37682,2024-10-01,France,35,Steam,29,Paid User Acquisition,,,,Trader
37683,2024-10-01,United Kingdom,34,PlayStation,15,Seasonal Sale,,,,Trader
37684,2024-10-01,United States,27,Steam,16,Seasonal Sale,,,,Hardcore
37685,2024-10-01,Poland,25,PlayStation,10,Platform Store Feature,,,,Casual
37686,2024-10-01,Australia,41,Steam,10,Platform Store Feature,,,,Hardcore
37687,2024-10-01,Japan,24,Steam,5,Steam Wishlist,,,,Casual
37688,2024-10-01,Germany,26,Steam,1,Organic Search,,,,Builder
37689,2024-10-01,Germany,25,PlayStation,5,Steam Wishlist,,,,Explorer
37690,2024-10-01,Canada,34,Xbox,16,Seasonal Sale,,,,Trader
37691,2024-10-01,Brazil,34,Steam,25,Friend Referral,,,,Hardcore
37692,2024-10-01,Australia,25,Xbox,14,Seasonal Sale,,,,Builder
37693,2024-10-01,United States,34,Steam,17,Seasonal Sale,,,,Builder
37694,2024-10-01,United States,23,Xbox,3,Organic Search,,,,Explorer
37695,2024-10-01,South Korea,33,Steam,19,Creator/Streamer,,,,Hardcore
37696,2024-10-01,United States,22,PlayStation,15,Seasonal Sale,,,,Explorer
37697,2024-10-01,Sweden,24,PlayStation,17,Seasonal Sale,,,,Explorer
37698,2024-10-01,Netherlands,38,PlayStation,4,Organic Search,,,,Hardcore
37699,2024-10-01,United States,27,Steam,1,Organic Search,,,,Trader
37700,2024-10-01,South Korea,18,PlayStation,3,Organic Search,,,,Explorer
37701,2024-10-01,United Kingdom,20,Xbox,7,Steam Wishlist,,,,Trader
37702,2024-10-01,Germany,27,PlayStation,8,Steam Wishlist,,,,Casual
37703,2024-10-01,South Korea,47,Steam,19,Creator/Streamer,,,,Hardcore
37704,2024-10-01,Canada,28,Steam,9,Steam Wishlist,,,,Casual
37705,2024-10-01,France,29,PlayStation,3,Organic Search,,,,Casual
37706,2024-10-01,United States,43,Steam,13,Platform Store Feature,,,,Hardcore
37707,2024-10-01,Poland,35,Steam,14,Seasonal Sale,,,,Explorer
37708,2024-10-01,United Kingdom,17,Steam,1,Organic Search,,,,Casual
37709,2024-10-01,Turkey,22,Steam,13,Platform Store Feature,,,,Trader
37710,2024-10-01,Brazil,16,Steam,22,Creator/Streamer,,,,Hardcore
37711,2024-10-01,France,27,Steam,25,Friend Referral,,,,Explorer
37712,2024-10-01,Spain,30,Steam,3,Organic Search,,,,Hardcore
37713,2024-10-01,Brazil,35,Steam,25,Friend Referral,,,,Casual
37714,2024-10-01,United States,31,Steam,6,Steam Wishlist,,,,Hardcore
37715,2024-10-01,Turkey,36,Steam,11,Platform Store Feature,,,,Explorer
37716,2024-10-01,Japan,27,Steam,7,Steam Wishlist,,,,Explorer
37717,2024-10-01,France,24,PlayStation,6,Steam Wishlist,,,,Casual
37718,2024-10-01,United States,35,Steam,26,Paid User Acquisition,,,,Casual
37719,2024-10-01,South Korea,37,Steam,3,Organic Search,,,,Casual
37720,2024-10-01,Poland,23,Steam,9,Steam Wishlist,,,,Casual
37721,2024-10-01,Japan,24,Steam,29,Paid User Acquisition,,,,Casual
37722,2024-10-01,Turkey,27,Steam,28,Paid User Acquisition,,,,Builder
37723,2024-10-01,Brazil,28,Steam,13,Platform Store Feature,,,,Builder
37724,2024-10-01,Spain,43,PlayStation,13,Platform Store Feature,,,,Builder
37725,2024-10-01,United Kingdom,30,Steam,3,Organic Search,,,,Explorer
37726,2024-10-01,Spain,28,Steam,11,Platform Store Feature,,,,Explorer
37727,2024-10-01,Germany,32,Steam,22,Creator/Streamer,,,,Trader
37728,2024-10-01,France,18,Steam,12,Platform Store Feature,,,,Casual
37729,2024-10-01,Poland,38,Steam,13,Platform Store Feature,,,,Casual
37730,2024-10-01,Poland,27,PlayStation,9,Steam Wishlist,,,,Builder
37731,2024-10-01,Brazil,30,PlayStation,9,Steam Wishlist,,,,Explorer
37732,2024-10-01,Canada,61,Steam,2,Organic Search,,,,Explorer
37733,2024-10-01,United States,46,Steam,9,Steam Wishlist,,,,Hardcore
37734,2024-10-01,France,35,Steam,10,Platform Store Feature,,,,Builder
37735,2024-10-01,France,30,Xbox,19,Creator/Streamer,,,,Builder
37736,2024-10-01,Sweden,44,Steam,13,Platform Store Feature,,,,Casual
37737,2024-10-01,Sweden,34,Steam,19,Creator/Streamer,,,,Casual
37738,2024-10-01,Germany,28,Steam,15,Seasonal Sale,,,,Casual
37739,2024-10-01,Netherlands,29,Steam,10,Platform Store Feature,,,,Explorer
37740,2024-10-01,United States,55,Steam,11,Platform Store Feature,,,,Casual
37741,2024-10-01,United States,34,Steam,16,Seasonal Sale,,,,Trader
37742,2024-10-01,Germany,57,PlayStation,3,Organic Search,,,,Explorer
37743,2024-10-01,Germany,63,Steam,17,Seasonal Sale,,,,Hardcore
37744,2024-10-01,Turkey,34,PlayStation,3,Organic Search,,,,Builder
37745,2024-10-01,Spain,37,Steam,24,Friend Referral,,,,Explorer
